,Unnamed: 0,Product Title,Price,Rating,Rate,Seller Rating,Specifications,Link,Review1,Review2,Review3
113,113,Xiaomi Redmi Note 8 Pro Back Glass Battery Cover Rear Door Housing Case,Rs. 950,57 Ratings,4.5,85%,Model : Redmi Note 8 ProColors : Black / Green / White / BlueMaterial : Glass,https://www.daraz.pk/products/xiaomi-redmi-note-8-pro-back-glass-battery-cover-rear-door-housing-case-for-redmi-note-8-pro-back-panel-i358022260-s1800706404.html?search=1,Quality was excellent same like original quick delivery. Same as shown thumbs up to seller 👍🏻,I received totally damaged item because packaging was very low quality and not good for glass items.,Ji wah package usman shop ki packaging bhot he achi hai. aur 7days Mai deliver ho gya tha
114,114,For Xiaomi Redmi Note 9 Cover Fashion Shiny Plating Square Bumper Slim Phone Case Soft TPU Silicone Shockproof Protective Back Cover,Rs. 520,39 Ratings,4.8,93%,"[Material] The case is made of soft TPU to protect the buttons, edge and corners, protect the back and screen edge. Anti-scratches and shockproof, anti-fingerprint.",https://www.daraz.pk/products/9-tpu-i272320880-s1485369046.html?search=1,mny readme note 9 pro ka order kia tha ino ny mjy ksi or mobile ka case bhej dia .... sary pasy zaiya gy myry,It's so good. It's beyond my expectations. Thank You. Will be shopping again. Insha Allah.,I love thi cover the quality i also good and I love it 🤩🤩💕
115,115,UCUC for Redmi Note 11 Note 11S Back Cover Cute kitty Mirror Multifunction Folding Bracket Luxury 6D Plating Case Soft Silicone Square Phone Cases for Boys for Girls,Rs. 745,80 Ratings,0.0,92%,[1]100% Brand New and Removeable.,https://www.daraz.pk/products/ucuc-for-redmi-note-11-note-11s-back-cover-cute-kitty-mirror-multifunction-folding-bracket-luxury-6d-plating-case-soft-silicone-square-phone-cases-for-boys-for-girls-i382384715-s1883596405.html?search=1,okay my mistake I agree mene mistakenly Infinix note 11 pro ki jaga Redmi ka option select kr liya,Mngwaty wqt boht Drr rhi thy pta ni kesa aye but aany k bad happy ho Gye boht accha aya jesa dekha tha wesa hi paya,"Very nice,bohat hi Pasand Aaya he . recommended."
116,116,Xiaomi Redmi Note 8 Pro Black Soft Silicon Back Cover,Rs. 199,31 Ratings,4.5,91%,- Made of flexible silicone material,https://www.daraz.pk/products/8-i363068643-s1813781950.html?search=1,i modified it a little bit overall nice case headphone jack wala hole thora masla krta hy but not a big deal,received the exact thing that they had shown literally impressed,Excellent cover and quality wise... Same as shown in picture I received
117,117,Xiaomi Redmi Note 5 / Redmi 5 Plus Touch Glass Digitizer Replacement (Only Touch Glass Not Panel),Rs. 550,2 Ratings,5.0,85%,Touch Glass Digitizer Replacement for Xiaomi Redmi Note 5 / Redmi 5 Plus,https://www.daraz.pk/products/xiaomi-redmi-note-5-redmi-5-plus-touch-glass-digitizer-replacement-only-touch-glass-not-panel-i311416481-s1650234292.html?search=1,good thanku daraz,Fine and Safe Package Delivery.,
118,118,Xiaomi Redmi 10A / Redmi 9C Airbag ShockProof Anti-Burst Scratch Proof Transparent TPU Mobile Back Case,Rs. 139,19 Ratings,4.6,88%,Clear Protective Transparent Slim Case.,https://www.daraz.pk/products/xiaomi-redmi-10a-redmi-9c-airbag-shockproof-anti-burst-scratch-proof-transparent-tpu-mobile-back-case-i359717464-s1804293647.html?search=1,buhat ache hai us ke ilawa thanks for gift oye baz aja . good product thanks,overall cover is nice but its 9c i order for 10a,same oder and beautiful
119,119,Quiberk for Xiaomi Redmi Note 12 4G Case Macaron Color Liquid Silicone Shockproof Soft Back Phone Cover,Rs. 599,106 Ratings,4.4,90%,Material: Silicone/Gel/Rubber,https://www.daraz.pk/products/quiberk-for-xiaomi-redmi-note-12-4g-case-macaron-color-liquid-silicone-shockproof-soft-back-phone-cover-i422983348-s2002098145.html?search=1,Salam I Will Received Order Today The Quality Is So Good And Perfect For My Mobile Muja Market sa nahi mil raha tha model new tha daraz sa mil gaya thanks daraz,Much better than the one provided by Redmi. Recommend. Value for money.,excellent Quality 👍
120,120,TA for Redmi Note 10 Note 10S Back Cover Hello Kitty Mirror Folding Bracket Luxury 6D Plating Case Soft Silicone Square Phone Case for Girls,Rs. 789,37 Ratings,4.4,92%,[1]100% Brand New and Removeable.,https://www.daraz.pk/products/ta-for-redmi-note-10-note-10s-back-cover-hello-kitty-mirror-folding-bracket-luxury-6d-plating-case-soft-silicone-square-phone-case-for-girls-i379084398-s1870465305.html?search=1,"highly recommended, I received on given time, best cover I received, cover photo didn't upload for camera pixel ,but it's very very beautiful",Excellent quality 👌,haseen..... I love It ❤️ thankYu Seller + Daraz
121,121,Xiaomi Redmi Note 10 4G / Xiaomi Redmi Note 10S Black Soft Silicon Back Cover,Rs. 249,62 Ratings,4.7,91%,- Made of flexible silicone material,https://www.daraz.pk/products/10-4g-10s-i362937078-s1813532170.html?search=1,Very nice quality...faster delivery...impressive product and delivery time...I'm much satisfied ...thank you daraz.,Good recommend best price,"Highly recommended, exactly fit, found it as expected!"
122,122,XIAOMI REDMI NOTE 11 4G CAMERA GLASS PROTECTOR / 9D CAMERA GLASS PROTECTOR FOR REDMI NOTE 11 / TEMPERED CAMERA GLASS PROTECTOR FOR XIAOMI REDMI NOTE 11 / REDMI NOTE 11 3D CAMERA GLASS PROTECTOR / TOP QUALITY 9D CAMERA GLASS PROTECTOR XIAOMI REDMI NOTE 11,Rs. 249,57 Ratings,4.9,91%,Back Camera Lens Glass Protector:,https://www.daraz.pk/products/xiaomi-redmi-note-11-4g-camera-glass-protector-9d-camera-glass-protector-for-redmi-note-11-tempered-camera-glass-protector-for-xiaomi-redmi-note-11-redmi-note-11-3d-camera-glass-protector-top-quality-9d-camera-glass-protector-xiaomi-redmi-note-11-i271427811-s1484697480.html?search=1,"Got All important things. packaging was safe and impressive, Just wanna thank u and appreciate u for your sincerity with customers.","😲🤩 Bhoat hi zabardast. I'm very happy 😊😊😊😊😊😊 Baqi door ki baat , packing ne hi dil jeet lia bhoat se orders kiye different types ke lekin jitni packing ap logo ki achi thi aiesi pehly khabhi mane Dekhi hi ni.thank you so much sir ❤❤❤❤😍😍❤💕💕💘😘😍",unexpected delivery 🚚 I just received my parcel 📦 in 20 hours after my order confirmation. it was well packed and the quality of the product is excellent
123,123,For Xiaomi Redmi Note 11 Sense of Buckled Calf Leather Sheath Phone Safety Sheath Flip-type Protective Case All-inclusive Shatter-resistant Magnetic Buckle Wallet With Female Men's Card Wallet Case,"Rs. 1,166",18 Ratings,4.7,87%,"Brand new shell, perfect speaker, volume button, charging port, camera, home button assembly hole.",https://www.daraz.pk/products/for-xiaomi-redmi-note-11-sense-of-buckled-calf-leather-sheath-phone-safety-sheath-flip-type-protective-case-all-inclusive-shatter-resistant-magnetic-buckle-wallet-with-female-mens-card-wallet-case-i387323123-s1910145297.html?search=1,"great quality , packing is also good, i.get my order before the time, seller is honest, i will buy more products from this chinees seller",Fits redmi note 11 exactly. Good quality cover,out standing qulaity so good
124,124,"For Xiaomi Redmi Note 11 11S Case,with Bracelet Gradient Color 3D Cartoon Pattern Soft Shockproof Phone Case","Rs. 1,075",23 Ratings,4.4,93%,"[Full Access] Easy access to all cutouts for clear access to all buttons, ports, speakers and rear-camera without removing case.",https://www.daraz.pk/products/for-xiaomi-redmi-note-11-11s-casewith-bracelet-gradient-color-3d-cartoon-pattern-soft-shockproof-phone-case-i421629466-s1992543833.html?search=1,love it...cover is same as shown in the piks...satisfied with the purchase..❣️ although little bit expensive..but good one🙃,Just looking like a wowww😅❤ Mtlb men heran hun material quality is amazingggg......👍 Worth buying Must Try 100% recommended 👍❤ mentioned days se kaaaafffii pehly deliver hogya hai,kiya mangwo kiya milta ha daraz wala aj kal order ky naam scam kyun kar rhye hain
125,125,For Xiaomi Redmi Note 10 Pro Back Cover + Bowknot Makeup Mirror Fashion Shiny Plating Square Bumper Bling Girls Phone Case Soft TPU Silicone Shockproof Back Cover,Rs. 699,67 Ratings,4.8,93%,Package Including: 1 * Phone Case;1 * Makeup Mirror,https://www.daraz.pk/products/10-tpu-i255345864-s1471756418.html?search=1,amazing product kate delivery but amazing ha yrrr bhtt kamal ha thbks for thiss will shop again inshallah❤😉😊,Amazing cover ❤️ same as shown.Very happy to receive.Thank you dealer will shop again Insha Allah,I am totally in love with this case😍... best quality 😍... Fully satisfied ✅❤️
126,126,Relaxtoo For Xiaomi Redmi Note 12 4G 3Pcs Screen Protector Film With Black Edge For Redmi Note12 4G Full Cover Tempered Glass,Rs. 668,4 Ratings,3.0,85%,tempered glass with black edge,https://www.daraz.pk/products/relaxtoo-for-xiaomi-redmi-note-12-4g-3pcs-screen-protector-film-with-black-edge-for-redmi-note12-4g-full-cover-tempered-glass-i427606037-s2031574851.html?search=1,he is very good quality bahut fast delivery hai bahut hi acchi quality hai,size is almost correct. black border of protector covers ear sensor. can't hear voice notes. packing was good thought,
127,127,For Xiaomi Redmi Note 11 / Note 11S Back Cover Bowknot Makeup Mirror Luxury 6D Plating Frame Shiny Cases Soft Silicone Square Protective Mobile Phone Case for Girls,Rs. 699,26 Ratings,4.8,93%,Package Including: 1 * Phone Case; 1 * Makeup Mirror,https://www.daraz.pk/products/11-11s-6d-i349200009-s1779607805.html?search=1,awesome amazing mobile cover thank you daraz and seller same product bejwaya 🥰🥰,same as shown thank u so much daraz,amazing products y cover Mera 2nd tym h order Kiya bht hi zabrdast h same wahi Mila Jo order Kiya 🥰🥰🥰
128,128,UCUC for Xiaomi Redmi Note 10 Back Cover + Free Lanyard Luxury 6D Plating Case Side Pattern Soft Silicone Square Mobile Phone Cases,Rs. 509,50 Ratings,4.8,92%,"[Square flat side design] This square phone case uses a flat side design, which is similar to the classic phone frame design. The edge is higher than the phone case by 0.15mm, which better protects the phone. The flat edge details provide a streamlined physical experience.",https://www.daraz.pk/products/ucuc-for-xiaomi-redmi-note-10-back-cover-free-lanyard-luxury-6d-plating-case-side-pattern-soft-silicone-square-mobile-phone-cases-i263389491-s1480467682.html?search=1,Amazing Product I Just Love This 😍❤️,"ordered two covers,Found product as expected and seen. Good quality product with wrist band for mobile safety. Thanks to the seller for delivering a quality product. 100% recommended.",The product is awesome that's why I'm going to give 5 star's rating 😍 seller communicated well. recommended to everyone. ❤️
129,129,Redmi 9C Back Camera Lens Glass Replacement for Redmi 9C,Rs. 299,3 Ratings,5.0,85%,Compatiable with : Redmi 9C,https://www.daraz.pk/products/redmi-9c-back-camera-lens-glass-replacement-for-redmi-9c-i415837306-s1975863189.html?search=1,Received the product in fine condition. Quality and packing of the product is superb. Completely satisfied with the product. Recommended to all.,little expensive 🫰,
130,130,Xiaomi Redmi Note 9 Back Cover MATTE BLACK FLEXIBLE TPU CASE With Camera Protection,Rs. 229,81 Ratings,4.6,90%,- Made of flexible silicone material,https://www.daraz.pk/products/9-tpu-i351769669-s1784012516.html?search=1,Same as shown in pic. Fits perfectly fine. Worth buying. Thanks seller. Product and seller recommended.,"Aslam-o-alaikum, delivery on time. quality is perfect. thank you",perfect size for redmi note 9
131,131,Xiaomi Redmi Note 9S ShockProof Anti-Burst Scratch Proof Transparent TPU Mobile Back Case,Rs. 149,137 Ratings,4.5,88%,Clear Protective Transparent Slim Case.,https://www.daraz.pk/products/xiaomi-redmi-note-9s-shockproof-anti-burst-scratch-proof-transparent-tpu-mobile-back-case-i146342726-s1309096225.html?search=1,"really good product. excellent quality, fits well, arrives in time and seller has sent gift with it as well.",perfectly fit Perfect Product No Doubt Highly recommend,bohot hi achi product mili mujha seller is very nice give free pop socket i am totally satisfied with price and quality p of product highly recommended to all
132,132,Jizetin for Redmi Note 12 4G Back Cover Solid Color Multicolor Liquid Silicone Square Phone Case Camera Protection Cases,Rs. 529,44 Ratings,4.8,94%,"[Square Flat-edge Design] This Square phone case with flat edges, similar to the classic design of the phone frame. The flat edge details provide streamlined physical experience.",https://www.daraz.pk/products/jizetin-for-redmi-note-12-4g-back-cover-solid-color-multicolor-liquid-silicone-square-phone-case-camera-protection-cases-i415633446-s1975367253.html?search=1,100% Agree . Love It. Kamal ka caver hai soft bhe our Quality boht achi hai. Recommended 😍,best quality product delivered,fit broo love it .......
133,133,PlusCase for Xiaomi Redmi Note 12 Pro 4G Phone Casing Slide Lens Armor Case Shockproof Stand Holder Camera Protect Back Cover,Rs. 999,17 Ratings,4.9,91%,Material: Plastic+Rubber+Metal,https://www.daraz.pk/products/pluscase-for-xiaomi-redmi-note-12-pro-4g-phone-casing-slide-lens-armor-case-shockproof-stand-holder-camera-protect-back-cover-i430219303-s2049200620.html?search=1,Delivered way ahead of time. Excellent quality case. Fits perfectly on my Note 12 Pro 4G. Big Thumbs up.,مجھے آج ھی یہ موصول ھوا بہترین جیسا تصویر میں دیکھا سوچا ویسا ھی نکلا پہلے بھی پسند تھا اور ملنے کے بعد بھی پسند ھے کمپنی والا کور میں نے اتار کر یہی کور لگا لیا ھے شکریہ پیارے دراز شکریہ,👍 good cover
